Temperature,Pressure,Voltage,Theta
275.040816326531,6.61016949152542,1.95373274574006,0.440612705063591
275.040816326531,7.11864406779661,1.9537351679797,0.440590082840749
275.040816326531,7.6271186440678,1.95373723680579,0.440570478793227
275.040816326531,8.13559322033898,1.9537390237746,0.440553326682676
275.040816326531,8.64406779661017,1.9537405824464,0.440538193576527
275.040816326531,9.15254237288136,1.95374195368542,0.440524742799384
275.040816326531,9.66101694915254,1.95374316919691,0.440512708589734
275.040816326531,10.1694915254237,1.95374425394772,0.440501878363197
275.040816326531,10.6779661016949,1.95374522786,0.440492080045667
275.040816326531,11.1864406779661,1.95374610701991,0.440483172862529
275.040816326531,11.6949152542373,1.95374690455566,0.440475040531648
275.040816326531,12.2033898305085,1.9537476312855,0.440467586158794
275.040816326531,12.7118644067797,1.95374829620295,0.440460728358603
275.040816326531,13.2203389830508,1.95374890684494,0.440454398271036
275.040816326531,13.728813559322,1.95374946957447,0.440448537241071
275.040816326531,14.2372881355932,1.95374998980006,0.440443094995771
275.040816326531,14.7457627118644,1.95375047214782,0.440438028198628
275.040816326531,15.2542372881356,1.95375092059771,0.440433299293137
275.040816326531,15.7627118644068,1.95375133859227,0.440428875570254
275.040816326531,16.271186440678,1.95375172912421,0.440424728410756
275.040816326531,16.7796610169492,1.95375209480743,0.440420832665402
275.040816326531,17.2881355932203,1.95375243793497,0.440417166144496
275.040816326531,17.7966101694915,1.95375276052673,0.440413709194985
275.040816326531,18.3050847457627,1.95375306436886,0.440410444348054
275.040816326531,18.8135593220339,1.95375335104658,0.440407356023887
275.040816326531,19.3220338983051,1.95375362197163,0.44040443028305
275.040816326531,19.8305084745763,1.9537538784053,0.440401654616139
275.040816326531,20.3389830508475,1.95375412147796,0.44039901776498
275.040816326531,20.8474576271186,1.95375435220557,0.440396509570009
275.040816326531,21.3559322033898,1.95375457150379,0.440394120839456
275.040816326531,21.864406779661,1.95375478020003,0.440391843236782
275.040816326531,22.3728813559322,1.95375497904383,0.440389669183479
275.040816326531,22.8813559322034,1.9537551687158,0.440387591774823
275.040816326531,23.3898305084746,1.95375534983535,0.440385604706621
275.040816326531,23.8983050847458,1.95375552296739,0.440383702211316
275.040816326531,24.4067796610169,1.95375568862825,0.440381879002074
275.040816326531,24.9152542372881,1.95375584729071,0.440380130223719
275.040816326531,25.4237288135593,1.95375599938854,0.440378451409566
275.040816326531,25.9322033898305,1.95375614532044,0.440376838443319
275.040816326531,26.4406779661017,1.95375628545348,0.440375287525377
275.040816326531,26.9491525423729,1.9537564201262,0.440373795142955
275.040816326531,27.4576271186441,1.95375654965131,0.440372358043515
275.040816326531,27.9661016949153,1.95375667431811,0.440370973211111
275.040816326531,28.4745762711864,1.95375679439465,0.440369637845256
275.040816326531,28.9830508474576,1.95375691012963,0.440368349342021
275.040816326531,29.4915254237288,1.95375702175411,0.440367105277086
275.040816326531,30.0,1.95375712948307,0.440365903390519
277.081632653061,1.01694915254237,1.94533602457175,0.419603825109806
277.081632653061,1.52542372881356,1.94546603956065,0.41884479451077
277.081632653061,2.03389830508475,1.94551973870747,0.41846630805108
277.081632653061,2.54237288135593,1.94554815335355,0.418239544333571
277.081632653061,3.05084745762712,1.94556546485996,0.418088505007634
277.081632653061,3.5593220338983,1.94557701590327,0.4179806865474
277.081632653061,4.06779661016949,1.94558522788621,0.41789985918882
277.081632653061,4.57627118644068,1.9455913448751,0.41783701507416
277.081632653061,5.08474576271186,1.94559606697952,0.417786753389585
277.081632653061,5.59322033898305,1.9455998164386,0.417745639186258
277.081632653061,6.10169491525424,1.94560286216068,0.417711383531081
277.081632653061,6.61016949152542,1.94560538310248,0.417682402364428
277.081632653061,7.11864406779661,1.94560750275498,0.417657564565016
277.081632653061,7.6271186440678,1.94560930896442,0.417636040861524
277.081632653061,8.13559322033898,1.94561086585727,0.417617209440684
277.081632653061,8.64406779661017,1.94561222129812,0.417600594891363
277.081632653061,9.15254237288136,1.94561341171157,0.417585827512859
277.081632653061,9.66101694915254,1.94561446529108,0.417572615480521
277.081632653061,10.1694915254237,1.94561540418924,0.417560725366205
277.081632653061,10.6779661016949,1.94561624604642,0.417549968227178
277.081632653061,11.1864406779661,1.94561700507929,0.417540189490829
277.081632653061,11.6949152542373,1.94561769286971,0.417531261479384
277.081632653061,12.2033898305085,1.9456183189458,0.41752307780429
277.081632653061,12.7118644067797,1.94561889121623,0.417515549106532
277.081632653061,13.2203389830508,1.94561941629907,0.417508599780353
